위도,경도,교차로명,노드아이디,권역코드,Y좌표,X좌표
3625.1020000000,12809.0630000000,,3580000201,,303163.6058550000,324776.4417070000
3649.1870000000,12709.3190000000,,2850000101,,213764.7586390000,368787.8944950000
3651.6150000000,12726.3400000000,,2790000101,,239080.0002160000,373288.8454870000
3651.6260000000,12726.3510000000,,2790000201,,239095.5961030000,373310.4153580000
3642.7480000000,12806.6890000000,,3590000101,,299256.5712900000,357329.7496750000
3804.4400000000,12836.3470000000,,2670000301,,340806.0173710000,509149.3691810000
3806.2550000000,12742.2530000000,,2630000201,,261703.7168710000,511518.5801040000
3741.3380000000,12752.8000000000,,2570000401,,277546.1222840000,465539.1286220000
3812.4280000000,12739.7520000000,,2630000301,,257961.0101430000,522894.2819010000
3814.3170000000,12726.2380000000,,2620000101,,238216.9161190000,526272.3290060000
3814.3330000000,12726.2360000000,,2620000201,,238214.7019320000,526302.0057550000
3814.3270000000,12726.2030000000,,2620000301,,238170.5171980000,526293.2153370000
3754.8040000000,12847.3700000000,,2670000401,,357300.2037420000,491590.8384560000
3754.9290000000,12847.5170000000,현남IC                        ,2670000501,,357511.1683200000,491826.4128100000
3754.7480000000,12847.4590000000,남양양IC                      ,2520000201,,357446.5352600000,491484.9208700000
3754.7970000000,12847.4490000000,,2520000301,,358582.2803100000,487658.9472950000
3812.6840000000,12835.4420000000,,2550000101,,339254.3281440000,524351.6843160000
3804.4020000000,12836.4950000000,,2670000701,,341050.8085690000,509064.3943250000
3804.5250000000,12835.6860000000,,2670000801,,340359.8177640000,509375.6412260000
3747.0820000000,12850.0260000000,,2520000401,,361477.8893770000,477380.3602330000
3749.8800000000,12848.8500000000,,2520001301,,359650.5864430000,482522.9155900000
3749.9930000000,12848.8590000000,,2520001401,,359660.4254130000,482733.2821310000
3806.1370000000,12742.1470000000,,2630000401,,261547.6912730000,511282.3098820000
3806.2630000000,12742.2370000000,,2630000501,,261683.4326070000,511530.7147690000
3752.4690000000,12742.9400000000,근화사거리                    ,2500000101,,262902.1429880000,486006.1855880000
3752.4290000000,12742.8000000000,공지4거리                     ,2500000201,,262693.8011640000,485929.2977160000
3753.5750000000,12743.3810000000,,2500000301,,263529.5507530000,488055.5996520000
3758.1590000000,12739.9790000000,춘천댐삼거리                  ,2500000401,,258477.7471190000,496492.2557340000
3753.6250000000,12743.6150000000,호반사거리                    ,2500000501,,263875.2409080000,488153.0315870000
3741.3160000000,12752.7780000000,,2570000801,,277521.6261630000,465495.8229800000
3749.7960000000,12736.9960000000,,2500000601,,254217.8813850000,480999.7499810000
3649.6200000000,12837.1070000000,,3560000101,,344322.8776490000,370727.7470580000
3650.5990000000,12833.8030000000,,3560000201,,339379.6243810000,372458.9879120000
3650.6810000000,12833.5680000000,안정교차로                    ,3560000301,,339028.4096910000,372605.5199960000
3650.8070000000,12833.3610000000,,3560000401,,338715.9945820000,372833.0713570000
3644.1100000000,12806.0690000000,,3590000201,,298293.5039330000,359889.5809980000
3644.0910000000,12806.2020000000,,3590000301,,298485.1581070000,359849.7521340000
3644.0450000000,12806.4210000000,,3590000401,,298811.2209050000,359768.1855610000
3632.1300000000,12812.7580000000,,3580000301,,308524.7084820000,337842.5178870000
3633.6660000000,12811.4880000000,,3580000401,,306592.7327900000,340661.0229810000
3633.6160000000,12811.5670000000,,3580000501,,306712.7842310000,340569.8747040000
3634.3240000000,12811.1410000000,,3580000601,,306060.5615550000,341870.6094030000
3633.8440000000,12810.9110000000,,3580000701,,305728.0411660000,340980.0306200000
3633.6900000000,12811.4480000000,,3580000801,,306533.3362950000,340703.4776880000
3633.7690000000,12811.3180000000,,3580000901,,306336.7659070000,340847.3220510000
3634.9910000000,12810.7590000000,,3580001001,,305475.6776540000,343097.3804710000
3633.5640000000,12811.6550000000,,3580001101,,306844.6865540000,340475.5719450000
3632.3780000000,12812.6990000000,,3580001201,,308429.7964550000,338299.9951960000
3642.5520000000,12806.7020000000,,3590000501,,299278.3582580000,357031.2525670000
3630.4900000000,12818.1230000000,,3700000301,,316574.3067690000,334914.6093660000
3630.2830000000,12817.2590000000,,3700000401,,315287.1463620000,334514.3625090000
3630.1750000000,12816.7470000000,,3700000501,,314526.4875230000,334304.4105250000
3630.0110000000,12816.3500000000,,3700000601,,313939.2746440000,333992.0085790000
3630.0040000000,12816.3350000000,상풍교(북측)                  ,3700000701,,313914.8327320000,333979.8275540000
3631.9530000000,12812.9110000000,,3580001301,,308757.0159780000,337518.6209160000
3630.1750000000,12815.8540000000,,3580001401,,313192.7219240000,334286.8189240000
3631.8570000000,12814.8670000000,,3580001501,,311678.8910010000,337377.7826710000
3702.4550000000,12700.8170000000,,2140083000,,201141.7665170000,393250.7358250000
3702.5140000000,12701.0980000000,,2140082900,,201560.3142940000,393360.4683130000
3702.3090000000,12700.2800000000,,2140082800,,200355.4621140000,392978.4190920000
3702.2690000000,12700.1500000000,,2140082700,,200152.3687230000,392905.3377300000
3705.3420000000,12703.1450000000,,2140082600,,204591.9079220000,398591.8777430000
3705.5580000000,12703.7990000000,비행장삼거리                  ,2140082500,,205561.2357580000,398992.3846950000
3705.1310000000,12702.9750000000,,2140082400,,204328.8869760000,398196.9329730000
3705.1710000000,12702.9200000000,,2140082300,,204270.2499560000,398273.6583170000
3705.2110000000,12702.8800000000,,2140082200,,204210.3518350000,398347.8178270000
3704.8810000000,12702.9690000000,,2140082100,,204331.9144860000,397739.0618890000
3704.8110000000,12702.9840000000,,2140082000,,204348.7839990000,397606.3916970000
3704.8620000000,12703.1200000000,,2140081900,,204559.3481740000,397702.5328980000
3704.8710000000,12703.2520000000,,2140081800,,204750.3569860000,397719.3847480000
3705.2590000000,12703.3210000000,,2140081700,,204792.1125230000,397850.8768930000
3704.8900000000,12703.3600000000,,2140081600,,204910.6217020000,397754.2132790000
3704.7650000000,12702.9920000000,,2140081500,,204366.9162460000,397574.8129060000
3704.5940000000,12702.9600000000,,2140081400,,204328.9108050000,397206.2226990000
3704.6530000000,12702.9830000000,,2140081300,,204352.9443280000,397317.0465080000
3704.5380000000,12702.9600000000,,2140081200,,204326.3349740000,397102.9048230000
3704.4750000000,12702.9620000000,,2140081100,,204322.7447150000,396987.2274240000
3704.4750000000,12702.9880000000,,2140081000,,204361.3952730000,396988.0118450000
3704.4750000000,12703.1760000000,,2140080900,,204638.9794440000,396988.6885310000
3704.4750000000,12703.2180000000,,2140080800,,204700.9207880000,396987.5738100000
3704.4750000000,12703.3280000000,송탄역사거리                  ,2140080700,,204864.8136180000,396989.0357650000
3704.3510000000,12703.2180000000,,2140080600,,204697.4041600000,396759.5934310000
3704.3500000000,12703.2960000000,,2140080500,,204817.8942320000,396757.7126780000
3704.2900000000,12703.2190000000,,2140080400,,204699.1983260000,396645.8583370000
3704.2520000000,12703.2190000000,,2140080300,,204699.3234220000,396575.6251150000
3704.2060000000,12703.2190000000,,2140080200,,204699.0294760000,396489.8516900000
3704.2070000000,12703.1400000000,,2140080100,,204594.0459330000,396490.6498170000
3704.2060000000,12703.0830000000,,2140080000,,204502.7826640000,396492.2500340000
3704.2890000000,12703.0800000000,,2140079900,,204503.4884330000,396642.8111700000
3704.3360000000,12703.0820000000,,2140079800,,204500.6240540000,396730.5453800000
3704.3760000000,12702.9870000000,,2140079700,,204359.8354860000,396805.5652700000
3704.4120000000,12702.8990000000,,2140079600,,204228.8345970000,396870.7515980000
3704.2100000000,12702.9640000000,,2140079500,,204326.7186970000,396501.5070460000
3704.1160000000,12703.0610000000,,2140079400,,204470.1964670000,396323.3199920000
3703.9970000000,12703.1890000000,,2140079300,,204580.8611690000,396178.3597570000
3704.4760000000,12703.3640000000,,2140079200,,204918.4833130000,396989.5811570000
3704.4960000000,12703.4740000000,,2140079100,,205080.8601330000,397026.4215460000
3704.5080000000,12703.5110000000,,2140079000,,205134.4850460000,397047.8358220000
3704.6060000000,12703.4700000000,,2140078900,,205075.1134430000,397226.9354790000
3704.6830000000,12703.4710000000,,2140078800,,205076.4485060000,397373.1820090000
3704.8300000000,12703.8700000000,,2140078700,,205668.0578280000,397645.5302400000
3704.8060000000,12703.7620000000,지산사거리                    ,2140078600,,205506.8220770000,397601.3596320000
3704.8650000000,12703.9970000000,,2140078500,,205855.2252580000,397709.8417600000
3657.9630000000,12754.3930000000,건국대사거리                  ,2720005301,,280662.8729120000,385320.2393680000
3658.0170000000,12750.1620000000,,2720005401,,274380.6266520000,385366.6675960000
3637.2380000000,12819.3270000000,,3700002101,,318206.3564960000,347415.4495090000
3636.7040000000,12821.3150000000,,3700002201,,321040.0982880000,346412.6300200000
3646.5310000000,12730.3120000000,,2740001101,,245021.0930590000,363886.1489050000
3646.1920000000,12730.0040000000,증평IC                        ,2740001201,,244574.8273750000,363292.7275120000
3646.3750000000,12730.2060000000,,2740001301,,244872.6561050000,363625.4668730000
3639.3150000000,12725.3360000000,서청주IC                      ,2710001701,,237674.2288080000,350504.5902840000
3639.0610000000,12725.1290000000,서청주IC                      ,2710001801,,237379.5678410000,350060.3654910000
3639.0000000000,12725.2260000000,서청주IC                      ,2710001901,,237530.8585530000,349944.5099040000
3653.8020000000,12642.4730000000,,3000001901,,173892.8766550000,377284.7633700000
3654.2970000000,12641.9720000000,,3000002001,,173152.0024560000,378203.2675190000
3653.9430000000,12642.1810000000,,3000002101,,173459.3284370000,377545.8811850000
3653.6510000000,12642.5310000000,,3000002201,,173977.5220700000,377004.8870320000
3653.6400000000,12642.2550000000,당진IC                        ,3000002301,,173568.4945630000,376986.2320610000
3653.7220000000,12642.6480000000,당진IC                        ,3000002401,,174151.9418150000,377136.0337900000
3653.5310000000,12642.5190000000,,3000002501,,173959.6278320000,376782.2146780000
3653.7810000000,12642.6020000000,,3000002601,,174083.9774640000,377245.1947080000
3654.1340000000,12641.0550000000,당진산업단지사거리            ,3000002701,,171788.4705230000,377906.1329380000
3650.5760000000,12635.0330000000,사관교차로                    ,3000002801,,162814.5623450000,371358.3775970000
3647.0420000000,12629.3850000000,,2890000701,,154383.3710150000,364863.2986180000
3808.6980000000,12718.4760000000,,2620001901,,226930.4018120000,515833.3897880000
3808.7390000000,12718.0590000000,,2620002001,,226319.9302840000,515907.2386190000
3809.4870000000,12718.6070000000,,2620002101,,227116.0864590000,517294.6066690000
3810.6890000000,12719.6690000000,문혜삼거리                    ,2620002201,,228658.9430200000,519523.8409470000
3811.0880000000,12719.9780000000,,2620002301,,229108.9552860000,520262.7566030000
3812.4000000000,12713.1450000000,,2620002401,,219135.4697180000,522635.3045500000
3809.7890000000,12714.5870000000,,2620002501,,221235.4550500000,517839.4831820000
3653.0420000000,12654.7850000000,,2880001401,,192187.6163820000,375840.4544720000
3653.1120000000,12654.9300000000,,2880001501,,192593.5466510000,376109.7946480000
3653.3580000000,12657.0590000000,,2880001601,,195560.2853750000,376424.3579950000
3653.6830000000,12658.3190000000,철봉교차로                    ,2880001701,,197432.5709290000,377023.8154820000
3655.1150000000,12702.0670000000,,2880001801,,202986.9594320000,379683.9635900000
3655.1030000000,12702.0880000000,둔포교차로                    ,2880001901,,203029.2934910000,379651.1330950000
3655.1130000000,12701.8810000000,,2880002001,,202733.6677130000,379668.2416030000
3655.1400000000,12702.0910000000,,2880002101,,203034.4772540000,379730.6174510000
3655.1150000000,12702.0990000000,둔포교차로                    ,2880002201,,203063.8519070000,379686.5554710000
3656.0970000000,12702.7220000000,,2140000101,,203973.9680740000,381490.8859110000
3655.2700000000,12702.0960000000,,2880002301,,203052.0531890000,380021.5837910000
3655.8500000000,12702.3240000000,(농협창고)                    ,2880002401,,203380.2894500000,381033.3040530000
3812.2200000000,12831.3050000000,학사평사거리                  ,2550000701,,334238.1659700000,523324.3768180000
3813.0580000000,12821.9000000000,용대삼거리                    ,2650001501,,319388.8960330000,524686.6149760000
3813.1810000000,12824.5490000000,도적소교차로                  ,2650001601,,323338.7616200000,525016.6485370000
3812.2260000000,12831.2200000000,원암1교차로                   ,2660000101,,331132.5334460000,523704.5591740000
3804.9890000000,12837.6980000000,,2670002201,,342793.0724150000,510175.7656440000
3804.9810000000,12837.7640000000,,2670002301,,342888.1788770000,510163.3021550000
3635.3920000000,12837.2940000000,,3540002401,,344984.6708380000,344403.6111220000
3633.8080000000,12843.2440000000,제일생명사거리                ,3540002501,,353973.0625810000,341636.3792810000
3705.9920000000,12746.3990000000,마련교차로                    ,2720000101,,268675.7027800000,400069.9620830000
3706.0270000000,12746.3610000000,마련교차로                    ,2720000201,,268618.6518950000,400135.1386690000
3649.1280000000,12709.2500000000,(민현빌딩)                    ,2850000201,,213676.1626360000,368603.3137200000
3649.2240000000,12709.4930000000,,2850000301,,214044.3113010000,368778.5336340000
3654.9160000000,12654.4230000000,,2140014000,,191648.2126970000,379309.8962960000
3654.8570000000,12654.4950000000,,2140013800,,191756.0781830000,379201.7342330000
3654.8620000000,12654.5290000000,,2140013700,,191805.7641350000,379210.6594330000
3654.8740000000,12654.6130000000,,2140013600,,191931.0217460000,379231.8208040000
3654.9810000000,12654.6230000000,,2140013500,,191946.6288310000,379430.1576080000
3658.3460000000,12655.3300000000,,2140013400,,193002.3846610000,385654.3136290000
3658.1650000000,12654.1400000000,,2140013300,,191239.4123250000,385319.6233690000
3656.7600000000,12654.5600000000,,2140013200,,191859.3092890000,382718.4727150000
3656.5850000000,12654.4560000000,,2140013100,,191700.5344250000,382396.9272480000
3656.4190000000,12654.0810000000,,2140013000,,191144.2422900000,382090.0827450000
3656.3970000000,12654.0800000000,,2140012900,,191148.1632800000,382047.8984640000
3659.3580000000,12654.9890000000,건영캔스빌앞                  ,2140012800,,192497.1067390000,387525.8976090000
3659.3660000000,12654.9670000000,건영캔스빌앞                  ,2140012700,,192464.6494640000,387540.8561790000
3704.3300000000,12656.9920000000,,2330082000,,195474.1743590000,396711.4420770000
3704.5760000000,12655.7800000000,,2330081800,,193688.7278100000,397174.4003310000
3704.6600000000,12657.2380000000,,2330081700,,195839.4264020000,397329.8491150000
3704.5070000000,12657.9210000000,,2330081600,,196850.5890190000,397043.5072380000
3704.5980000000,12658.1500000000,,2330081500,,197195.5922390000,397218.6101540000
3704.6220000000,12658.1750000000,신왕교차로                    ,2330081400,,197227.7284890000,397259.9205170000
3704.6960000000,12658.1980000000,,2330081300,,197262.3091940000,397396.1470860000
3704.7620000000,12658.2240000000,,2330081200,,197299.8473510000,397518.1460950000
3705.0140000000,12658.2300000000,,2330081100,,197319.8318940000,397982.5453680000
3705.0380000000,12658.2400000000,,2330081000,,197323.6500470000,398028.5924940000
3705.4380000000,12658.3390000000,,2330080900,,197470.9440180000,398768.4263470000
3705.4520000000,12658.3390000000,,2330080800,,197471.1724520000,398794.3756500000
3706.4290000000,12658.3520000000,,2330080700,,197488.6404800000,400602.1405200000
3705.6710000000,12659.1330000000,,2330080600,,198647.6359770000,399199.6918790000
3705.5850000000,12659.1010000000,,2330080500,,198600.9513410000,399039.4932320000
3705.4760000000,12658.5610000000,,2330080400,,197799.8917280000,398838.8237080000
3705.4640000000,12658.5660000000,,2330080300,,197806.9137370000,398817.3758620000
3705.0100000000,12659.0620000000,,2330080200,,198541.8064470000,397977.6081570000
3704.8440000000,12659.3070000000,,2330080100,,198559.9793200000,397603.4466670000
3704.7770000000,12658.9190000000,,2330080000,,198330.6659510000,397546.4137780000
3704.6270000000,12658.2760000000,,2330079900,,197377.8707160000,397268.1502480000
3704.6520000000,12658.4180000000,,2330079800,,197588.3441400000,397315.4492250000
3704.6490000000,12658.5900000000,,2330079700,,197861.7367960000,397318.8784630000
3704.6040000000,12658.5400000000,,2330079600,,197775.4465840000,397223.8075530000
3704.7420000000,12658.6800000000,,2330079500,,197987.0230290000,397479.8576190000
3707.0660000000,12657.3650000000,,2330079400,,196029.4926810000,401780.1201570000
3707.1710000000,12657.3300000000,,2330079300,,195976.9994950000,401975.2497620000
3707.0640000000,12656.6860000000,백토교                        ,2330079200,,195023.3119530000,401777.3697610000
3707.0610000000,12656.6250000000,,2330079100,,194931.4954100000,401768.5992260000
3707.7760000000,12655.8820000000,,2330079000,,193831.9732940000,403095.3066150000
3707.3890000000,12656.8700000000,,2330078900,,195294.9958370000,402378.2607430000
3707.3970000000,12656.8420000000,,2330078800,,195254.6519890000,402392.9877060000
3707.6120000000,12654.2160000000,(백년종합상사앞교차로)        ,2330078700,,191366.1910150000,402794.2399740000
3707.6510000000,12654.1790000000,제암사거리                    ,2330078600,,191309.7446420000,402869.1716500000
3707.5540000000,12653.9410000000,화성보건소                    ,2330078500,,190958.1065290000,402687.8450090000
3707.5200000000,12653.8770000000,39호선연결로1                 ,2330078400,,190862.9241640000,402624.0135120000
3707.3660000000,12653.6550000000,제암리3.1순국기념관           ,2330078300,,190533.9454070000,402339.7666600000
3707.3000000000,12653.5530000000,고주리                        ,2330078200,,190383.2720400000,402217.5482300000
3707.1650000000,12653.4150000000,발안IC삼거리                  ,2330078100,,190177.9095500000,401969.0108280000
3706.7790000000,12652.8760000000,해창삼거리                    ,2330078000,,189379.9188940000,401255.0658940000
3707.1710000000,12652.1320000000,,2330077900,,188277.9989840000,401982.9046160000
3707.6450000000,12651.2100000000,,2330077800,,186912.5617560000,402859.6630430000
3707.6820000000,12651.0200000000,서근교차로2                   ,2330077700,,186639.4466040000,402927.7734730000
3707.6820000000,12650.9100000000,,2330077600,,186473.8429720000,402928.6340120000
3707.8500000000,12650.5800000000,,2330077500,,185989.4412280000,403240.4365510000
3707.7530000000,12650.2400000000,,2330077400,,185484.9444630000,403061.1482250000
3707.7110000000,12650.1300000000,,2330077300,,185318.8916990000,402983.2415660000
3707.5640000000,12650.0900000000,,2330077200,,185263.2223780000,402712.4487920000
3707.2610000000,12649.8800000000,,2330077100,,184951.3299510000,402152.1363880000
3707.2160000000,12649.8400000000,,2330077000,,184886.4565630000,402069.0918030000
3707.0670000000,12649.7300000000,,2330076900,,184719.3566010000,401796.2912710000
3707.0350000000,12649.7130000000,,2330076800,,184694.6391610000,401736.9723560000
3706.9890000000,12649.2530000000,,2330076700,,184012.4849880000,401653.4349840000
3706.9840000000,12649.1430000000,,2330076600,,183849.9635690000,401643.5342770000
3706.9940000000,12648.9800000000,,2330076500,,183608.1775020000,401662.6927490000
3706.5830000000,12648.1090000000,화수사거리                    ,2330076400,,182316.6490880000,400904.7602950000
3706.2130000000,12648.7120000000,멱우교차로4                   ,2330076300,,183208.2644080000,400219.4493360000
3706.1280000000,12648.8210000000,역우2리                       ,2330076200,,183370.4865030000,400062.1185110000
3705.7490000000,12648.9090000000,3075부대                      ,2330076100,,183498.6324630000,399360.6218510000
3705.6230000000,12648.9480000000,,2330076000,,183555.8249890000,399126.8925230000
3712.9590000000,12649.1870000000,,2330075900,,183936.7289500000,412695.3680850000
3712.8960000000,12649.0900000000,,2330075800,,183803.1789340000,412577.4031840000
3712.7930000000,12648.9540000000,수작이교차로                  ,2330075700,,183591.4714740000,412390.0883170000
3712.6510000000,12648.7400000000,,2330075600,,183271.8817800000,412124.6531460000
3712.3800000000,12648.2940000000,,2330075500,,182613.3828850000,411628.9319980000
3712.3520000000,12648.2520000000,,2330075400,,182547.8883130000,411571.7411090000
3712.4450000000,12649.0100000000,(남양농협삼거리)              ,2330075200,,183677.3478390000,411744.2289150000
3712.7480000000,12648.9750000000,,2330075100,,183618.7580980000,412305.3006190000
3712.7010000000,12648.9350000000,어린이보호구역                ,2330075000,,183561.5747970000,412221.1980760000
3712.5550000000,12648.8560000000,,2330074900,,183439.7837930000,411949.7029500000
3712.5290000000,12648.8640000000,,2330074800,,183451.4971020000,411899.0779220000
3712.5430000000,12648.9800000000,,2330074700,,183632.9785400000,411925.4610480000
3712.5600000000,12649.0200000000,어린이보호구역                ,2330074600,,183693.2657100000,411955.6039730000
3712.5260000000,12648.8390000000,,2330074500,,183362.2819590000,411887.1113620000
3714.7070000000,12650.4790000000,,2330074300,,185853.4474830000,415924.5770600000
3714.8120000000,12651.6170000000,,2330074200,,187537.2256880000,416116.7725940000
3634.5370000000,12840.5350000000,송야사거리                    ,3540002601,,349874.7242050000,342916.0470370000
3634.4750000000,12840.5940000000,,3540002701,,349999.9061990000,342803.7440000000
3634.4440000000,12840.5960000000,,3540002801,,350004.0140750000,342744.8091300000
3645.8720000000,12710.6190000000,천안JC                        ,2850001801,,215732.8056000000,362592.3039130000
3637.7110000000,12707.2230000000,,2860002201,,210698.5468510000,347489.7165610000
3645.4510000000,12709.9450000000,남천안IC                      ,2850001901,,214731.1038640000,361812.5506640000
3645.3040000000,12709.9040000000,,2850002001,,214671.2962340000,361540.9170050000
3645.3560000000,12709.8440000000,,2850002101,,214580.6997120000,361634.4147420000
3645.2440000000,12709.8990000000,,2850002201,,214662.5602730000,361428.4831930000
3645.3890000000,12709.9310000000,,2850002301,,214710.9617810000,361696.8256570000
3645.1560000000,12710.0080000000,남천안IC                      ,2850002401,,214824.4168090000,361266.0782130000
3645.0190000000,12709.8590000000,,2850002501,,214604.9455340000,361012.1978520000
3645.0260000000,12710.2550000000,,2850002601,,215192.9213400000,361025.6497350000
3645.1900000000,12710.2640000000,,2850002701,,215206.3442800000,361328.7326430000
3645.0480000000,12710.3040000000,,2850002801,,215265.2073400000,361067.0828970000
3645.0260000000,12710.1680000000,,2850002901,,215064.1058670000,361025.6530520000
3636.2150000000,12717.6670000000,,2930000101,,226275.0660520000,344756.6214450000
3636.2360000000,12717.8570000000,,2930000201,,226557.2348470000,344795.6907240000
3636.0760000000,12717.8700000000,,2930000301,,226577.4666290000,344499.9484740000
3636.0640000000,12717.8850000000,,2930000401,,226601.0775060000,344478.2264670000
3636.0920000000,12717.8800000000,,2930000501,,226593.1442520000,344529.2259620000
3636.0790000000,12717.9000000000,,2930000601,,226622.2328520000,344504.8595370000
3636.0980000000,12718.0650000000,,2930000701,,226869.3964800000,344540.6274910000
3636.5670000000,12717.6030000000,서창사거리                    ,2930000801,,226176.4973470000,345406.8034610000
3636.8910000000,12717.5710000000,,2930000901,,226127.2925480000,346006.3679020000
3637.2200000000,12717.4470000000,,2930001001,,225941.1804680000,346613.6389430000
3637.7790000000,12717.3310000000,신안2리사거리                 ,2930001101,,225765.1956240000,347647.8555070000
3638.9260000000,12716.0330000000,,2930001201,,223823.5348810000,349762.0115280000
3639.0090000000,12715.8110000000,,2930001301,,223492.0819390000,349916.2396740000
3640.9850000000,12710.4120000000,,2930001401,,215440.4927290000,353552.5881900000
3641.1000000000,12710.1010000000,,2930001501,,214976.0417770000,353764.1847190000
3641.5000000000,12709.3740000000,행정삼거리                    ,2930001601,,213891.9774190000,354502.7585930000
3642.3480000000,12708.9710000000,운당리삼거리                  ,2930001701,,213290.1788910000,356069.2282010000
3643.6310000000,12709.7610000000,,2930001801,,214461.7432170000,358443.5554090000
3644.8280000000,12710.2420000000,,2850003001,,215173.5999330000,360658.7030870000
3637.3460000000,12722.7610000000,,2710002001,,233954.1859060000,346817.0271900000
3637.4330000000,12722.6980000000,,2710002101,,233763.6395220000,347026.5816200000
3637.3660000000,12722.6680000000,청주IC입구                    ,2710002201,,233749.9367150000,346911.0542770000
3637.3920000000,12722.5750000000,,2710002301,,233591.0089530000,346954.3338710000
3636.1900000000,12718.3020000000,상리사거리                    ,2930001901,,227223.2265730000,344712.6050240000
3636.5580000000,12719.3780000000,새장터삼거리                  ,2740002301,,228823.4142210000,345397.6899700000
3636.8420000000,12719.5110000000,(유청산업)                    ,2740002401,,229019.9404130000,345925.2033000000
3637.0920000000,12719.6420000000,,2740002501,,229214.0877860000,346386.7320900000
3637.2240000000,12719.7970000000,,2740002601,,229444.3988970000,346631.7934900000
3637.4610000000,12719.8430000000,,2740002701,,229512.1085410000,347070.7971080000
3637.1660000000,12720.4980000000,궁평1교차로                   ,2740002801,,230489.7235350000,346527.9200040000
3637.7970000000,12720.0220000000,,2740002901,,229776.9366560000,347693.3385480000
3635.6820000000,12725.3950000000,,2740003001,,237803.4676760000,343812.9407290000
3637.4570000000,12723.0430000000,청주IC                        ,2710002401,,234284.2361410000,347098.0793380000
3637.7090000000,12722.9530000000,청주IC                        ,2740003101,,234134.0967680000,347576.9920810000
3637.5290000000,12722.9090000000,청주IC                        ,2710002501,,234091.0207720000,347221.7832070000
3637.6080000000,12722.9910000000,,2740003201,,234192.6541200000,347378.1553020000
3459.9060000000,12729.0910000000,,3260002601,,244189.6149420000,166722.3054890000
3459.9600000000,12729.0690000000,,3260002701,,244155.1458220000,166820.9756670000
3459.8960000000,12729.1920000000,,3260002801,,244342.5060250000,166704.0153310000
3459.8820000000,12729.2020000000,,3260002901,,244358.2840460000,166677.1926950000
3459.5220000000,12729.6480000000,선평교시점                    ,3260003001,,245038.7950870000,166015.9635090000
3500.9190000000,12722.2750000000,승주IC (서측)                 ,3260003101,,233811.1160740000,168550.2441600000
3500.1930000000,12728.9610000000,,3260003201,,243972.9220700000,167245.7915980000
3500.2010000000,12728.7150000000,,3260003301,,243577.2555440000,167259.1324270000
3500.0840000000,12728.9640000000,,3260003401,,243925.3788290000,167342.3793000000
3500.0940000000,12728.9710000000,,3260003501,,244005.0547920000,167068.9896410000
3711.2940000000,12727.6100000000,,2300028300,,240802.9793230000,409696.0973950000
3711.4900000000,12727.6500000000,,2300028200,,240854.7221000000,410059.2097720000
3712.0930000000,12727.5100000000,,2300028100,,240636.3020760000,411173.2924770000
3711.0720000000,12725.7430000000,,2300028000,,238039.2930270000,409275.5861190000
3729.5990000000,12651.5540000000,현대아파트(1단지)             ,1160011400,,187486.8260060000,443464.4095960000
3729.4800000000,12651.8100000000,개봉현대훼밀리타운APT         ,1160011300,,187862.1254720000,443249.6311680000
3722.8270000000,12702.8040000000,,2060046700,,204071.8164290000,430933.8072720000
3721.9420000000,12703.0300000000,,2060046600,,204406.9743400000,429297.4753930000
3738.1850000000,12640.1800000000,,2320030200,,170770.4210710000,459395.6306020000
3756.8520000000,12650.2670000000,장파사거리                    ,2290073600,,185676.0900350000,493889.5131830000
3756.7230000000,12650.2590000000,,2290073500,,185662.8831270000,493646.0108190000
3756.7220000000,12650.1490000000,,2290073400,,185498.1328010000,493644.4854640000
3740.0650000000,12644.5500000000,,2190038700,,177214.8197850000,462851.4033170000
3739.7310000000,12645.1060000000,,2190038600,,178031.8274260000,462232.6488380000
3739.9150000000,12644.8960000000,,2190038500,,177723.3972420000,462573.7913240000
3754.5510000000,12649.6080000000,속성변화점                    ,2290073300,,184703.1336850000,489631.9754180000
3758.0640000000,12651.8020000000,,2290073200,,187929.6329170000,496126.8439700000
3756.7570000000,12653.6100000000,,2290073100,,190574.7850200000,493704.4951200000
3716.6640000000,12746.3560000000,대둔IC                        ,2510000300,,268453.2915340000,419811.5716710000
3716.5710000000,12746.2520000000,,2510000200,,268301.2655800000,419636.8724800000
3716.8650000000,12740.0480000000,언양육교                      ,2370071700,,259127.3605460000,420111.8594340000
3720.2890000000,12742.7590000000,,2370071600,,263087.2070330000,426475.3443200000
3719.9570000000,12743.3210000000,,2370071500,,263921.1585290000,425866.2251640000
3719.6310000000,12741.1240000000,당우삼거리                    ,2370071400,,260680.2633970000,425240.1354050000
3719.4970000000,12741.1470000000,신접교                        ,2370071300,,260716.7380190000,424991.9900720000
3716.6140000000,12736.6920000000,,2370071200,,254169.6722380000,419613.7333190000
3716.6080000000,12736.7380000000,가업교                        ,2370071100,,254237.8489080000,419603.9243570000
3708.7970000000,12740.0660000000,,2370071000,,259258.0979720000,405187.8752400000
3707.0310000000,12738.6140000000,,2810000800,,257129.5799250000,401936.0784150000
3707.0500000000,12738.5600000000,,2810000700,,257053.3258220000,401944.0142100000
3715.3660000000,12650.9930000000,,2330074100,,186617.1716300000,417188.7663370000
3713.4920000000,12655.5310000000,,2330074000,,193322.0769540000,413668.1030800000
3711.2580000000,12652.1300000000,,2330073900,,188284.5097280000,409539.7749510000
